Avenza_label,Trial_Type,SppComposition_Label,SppVar,PlantingYear,Num_Planted,Latitude,Longitude,Elevation,Slope,Aspect,BGC,SS_NoSpace,SMR_SNR,Assessor_Qual,Qual_Date,Qualitative_Vigour,Vigour_Variability,Best_Height_Offsite,DamageandSeverity,Survival_est,Local_Spp1,Best_Height_Local1,Local_Spp2,Best_Height_Local2,Local_Spp3,Best_Height_Local3,QuanitativeCollected,Comments_Trial
LW_1999_58739,Operational,S-Pli89Bl11-8-1.9-18/O-1040(06),LW,1999,3190,54.08336865,-127.4609661,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
FDI_2000_78346,Operational,S-Pli66Sx31Bl3-11-2.8-20/I-1443(09),FDI,2000,6750,53.27885737,-121.9346725,,,,ESSFwk1,ESSFwk1/03,,,,,,,,,,,,,,,,""
FDI_2000_84800,Operational,S-Sx71Bl29-12-2.5-18/E-1055(17),FDI,2000,855,52.5813064,-119.0285313,,,,ESSFmm1,ESSFwc2/06,,,,,,,,,,,,,,,,""
CW_2000_84800,Operational,S-Sx71Bl29-12-2.5-18/E-1055(17),CW,2000,1935,52.5813064,-119.0285313,,,,ESSFmm1,ESSFwc2/06,,,,,,,,,,,,,,,,""
PW_2000_84800,Operational,S-Sx71Bl29-12-2.5-18/E-1055(17),PW,2000,1980,52.5813064,-119.0285313,,,,ESSFmm1,ESSFwc2/06,,,,,,,,,,,,,,,,""
FDI_2001_94927,Operational,S-Sx83Bl17-13-2.2-15/E-1040(12),FDI,2001,3060,52.32979666,-121.0694948,,,,ESSFwk1,ESSFwk1/01,,,,,,,,,,,,,,,,""
LW_1999_58743,Operational,S-Pli41Sx33Bl26-8-1.8-15/O-1160(06),LW,1999,2305,54.07769336,-127.4656484,,,,SBSmc2,SBSmc2/01,,,,,,,,,,,,,,,,""
CW_2001_81730,Operational,S-Sx79Hw21-13-4.1-24/E-1200(14),CW,2001,1995,55.72466516,-127.6950307,,,,ICHmc1,ICHmc2/05,,,,,,,,,,,,,,,,""
LW_2001_81351,Operational,S-Pli74Sx13Bl11Fdi2-7-2.1-15/E-1113(08),LW,2001,500,53.35296607,-119.6952357,,,,ESSFmm1,ESSFmm1/01,,,,,,,,,,,,,,,,""
FDI_2001_81351,Operational,S-Pli74Sx13Bl11Fdi2-7-2.1-15/E-1113(08),FDI,2001,27495,53.35296607,-119.6952357,,,,ESSFmm1,ESSFmm1/01,,,,,,,,,,,,,,,,""
LW_2002_106598,Operational,S-Fdi90Ep5Pli3Bl2-11-3.5-20/M-1150(14),LW,2002,285,53.98234055,-122.8824508,,,,SBSdw3,SBSdw3/04,,,,,,,,,,,,,,,,""
FDI_2002_95817,Operational,S-Sx94Pli3Fdi3-11-1.8-20/E-1067(13),FDI,2002,22524,54.62744148,-125.5261521,,,,SBSdk,SBSdk/06,,,,,,,,,,,,,,,,""
CW_2001_86493,Operational,S-Bl41Sx31Hw16Pli9Cw3-15-2.5-21/E-1200(15),CW,2001,875,54.97977788,-127.2169633,,,,ICHmc1,ICHmc1/01,,,,,,,,,,,,,,,,""
FDI_2002_87602,Operational,S-Pli100-14-4.6-18/E-1000(18),FDI,2002,1845,53.48849838,-125.6743673,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2002_89047,Operational,S-Pli71Sx21Fdi8-10-2.1-18/E-1167(11),FDI,2002,1250,53.57178557,-125.606176,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2002_89072,Operational,S-Pli88Sx12-13-3.5-18/E-1200(14),FDI,2002,900,53.5618917,-125.6284014,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2002_89087,Operational,S-Pli100-18-4.0-20/E-1160(19),FDI,2002,2205,53.54372412,-125.5086211,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2002_87596,Operational,S-Pli89Fdi6Sx5-8-2.2-18/E-1080(11),FDI,2002,2060,53.48534058,-125.6778742,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2002_87600,Operational,S-Pli78Sx18Fdi4-11-2.9-18/E-1120(14),FDI,2002,2690,53.4893379,-125.6941043,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2002_89075,Operational,S-Pli100-9-2.4-18/E-1160(11),FDI,2002,1550,53.55774211,-125.5790884,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_2002_89046,Operational,S-Sx84Fdi12Pli4-9-1.4-18/E-1160(11),FDI,2002,1150,53.56868608,-125.6052477,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_1991_-588430000,Operational,S-Fdi72Sx18Pli10-13-3.5-18/E-1000(04),FDI,1991,0,54.07115949,-125.4083218,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
CW_1996_-401010000,Operational,S-Hw63Sx34Bl3-11-3.3-29/I-924(06),CW,1996,2280,55.76189374,-127.9933292,,,,ICHmc1,ICHmc2/03,,,,,,,,,,,,,,,,""
FDI_1996_4242,Operational,S-Pli67Sx33-13-3.0-21/E-1164(10),FDI,1996,3822,52.38656829,-120.9281689,,,,ESSFwk1,ICHwk2/06,,,,,,,,,,,,,,,,""
CW_1995_16696,Operational,S-Pl40Sx40Hw10Cw10-20-15.0-19/E-1100(14),CW,1995,8000,55.63390868,-127.7385247,,,,ICHmc1,ICHmc1/04,,,,,,,,,,,,,,,,""
LS_1997_49150,Operational,S-Pli59Sx41-14-2.4-15/E-1640(05),LS,1997,1740,55.55031357,-124.1297208,,,,SBSmk1,"",,,,,,,,,,,,,,,,""
LS_1997_49130,Operational,S-Sx70Bl27Pli3-12-3.6-18/E-800(08),LS,1997,1635,55.28755977,-123.2323811,,,,SBSmk2,SBSmk2/05,,,,,,,,,,,,,,,,""
LS_1997_49579,Operational,S-Pli90Sx8Bl2-10-2.2-18/O-1154(08),LS,1997,1000,55.24799548,-120.6032827,,,,BWBSmw,BWBSmw1/01,,,,,,,,,,,,,,,,""
CW_1998_55350,Operational,S-Sx88Bl12-12-1.9-15/E-1025(08),CW,1998,2160,52.37116914,-119.1053323,,,,ESSFwc2,ESSFwc2/01,,,,,,,,,,,,,,,,""
CW_2001_58708,Operational,S-Ba58Hw37Sx5-9-1.8-24/E-540(08),CW,2001,2480,54.67667938,-128.8663049,,,,MHmm2,CWHws2,,,,,,,,,,,,,,,,""
CW_1995_-400420000,Operational,S-Hw39Sx25Ba12Bl9Cw9Pli6-10-3.8-28/I-1112(06),CW,1995,2620,55.38583824,-127.8112457,,,,ICHmc1,ICHmc2/01,,,,,,,,,,,,,,,,""
CW_1995_42538,Operational,S-Hw45Pli34Sx19Cw2-17-5.0-17/C-1200(10),CW,1995,2260,55.67476243,-128.6436502,,,,ICHmc1,ICHmc2/01,,,,,,,,,,,,,,,,""
CW_1998_57641,Operational,S-Hw53Sx23Cw12Pli12-14-3.6-18/E-1200(12),CW,1998,12960,55.60604618,-127.7559742,,,,ICHmc1,ICHmc2/01,,,,,,,,,,,,,,,,""
LS_1993_15122,Operational,S-Sx63Pli35Bl2-10-1.6-19/O-1050(06),LS,1993,2000,54.83237309,-126.6383617,,,,SBSmc2,SBSmc2/10,,,,,,,,,,,,,,,,""
CW_1991_36599,Operational,S-Ba58Hw27Sx6Hm6Cw3-9-2.1-20/I-1067(00),CW,1991,33600,54.49920398,-127.8549615,,,,MHmm2,CWHws1/01,,,,,,,,,,,,,,,,""
FDI_1996_40579,Operational,S-Pli89Fdi7Sx4-18-12.2-27/M-1067(13),FDI,1996,5670,54.66126256,-124.7919335,,,,SBSdk,SBSdk/04,,,,,,,,,,,,,,,,""
CW_1993_13172,Operational,S-Sx89Pli11-10-3.1-21/E-1000(03),CW,1993,5490,53.63670999,-120.629156,,,,SBSvk,SBSvk/05,,,,,,,,,,,,,,,,""
LS_1997_27591,Operational,S-Sx70Bl24Pli6-9-1.2-15/O-1145(05),LS,1997,1000,55.55692761,-122.7416778,,,,ESSFwk2,ESSFmv2/01,,,,,,,,,,,,,,,,""
PW_1994_27595,Operational,S-Sx77Pli17Bl6-8-1.5-15/O-1073(08),PW,1994,1300,55.3254263,-121.5876586,,,,ESSFmv2,ESSFmv2/04,,,,,,,,,,,,,,,,""
LS_1997_45201,Operational,S-Pli54Sx46-16-5.2-18/E-950(11),LS,1997,1000,55.09929216,-120.9891188,,,,BWBSmw,BWBSmw1/03,,,,,,,,,,,,,,,,""
LS_1997_56528,Operational,S-Sx97Bl3-10-1.6-25/I-1067(05),LS,1997,1000,55.7754752,-122.2778088,,,,ESSFmv2,ESSFmv2/01,,,,,,,,,,,,,,,,""
FDI_1997_45496,Operational,S-Sx84Bl16-12-2.0-15/E-1200(08),FDI,1997,3240,52.61949933,-119.0945376,,,,ESSFmm1,ESSFwc2/01,,,,,,,,,,,,,,,,""
LW_1997_45496,Operational,S-Sx84Bl16-12-2.0-15/E-1200(08),LW,1997,4800,52.61949933,-119.0945376,,,,ESSFmm1,ESSFwc2/01,,,,,,,,,,,,,,,,""
LS_1999_61463,Operational,S-Pli53Sx43Bl4-12-2.4-15/E-400(11),LS,1999,1860,55.28241941,-121.0632729,,,,ESSFmv2,ESSFmv2/06,,,,,,,,,,,,,,,,""
LS_1999_70799,Operational,S-Pli92Sx5Bl3-11-2.6-18/E-1171(10),LS,1999,750,55.31423134,-121.5821546,,,,BWBSwk1,ESSFmv2/04,,,,,,,,,,,,,,,,""
LS_1999_62068,Operational,S-Sx53Pli47-8-1.4-9/O-400(09),LS,1999,2970,55.32637364,-121.0094367,,,,BWBSwk1,BWBSwk1/07,,,,,,,,,,,,,,,,""
BA_2000_77389,Operational,S-Sx43Pli43Bl10Hw4-7-2.1-20/O-820(07),BA,2000,13750,54.58209276,-127.4018812,,,,SBSmc2,CWHws2/04,,,,,,,,,,,,,,,,""
FDI_2000_69043,Operational,S-Pli60Sx23Bl17-8-2.0-18/E-943(08),FDI,2000,5310,52.72209466,-118.9921768,,,,ESSFmm1,ESSFmm1/06,,,,,,,,,,,,,,,,""
BA_2001_62521,Operational,S-Bl37Hm33Hw16Ba9Sx5-10-1.4-20/E-933(09),BA,2001,5565,56.12289471,-129.3284303,,,,ICHvc,ICHvc/01,,,,,,,,,,,,,,,,""
FDI_2002_89077,Operational,S-Pli87Sx13-11-2.5-18/E-1200(14),FDI,2002,4635,53.5344893,-125.5398461,,,,SBSmc2,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_1997_82002,Operational,S-Sx86Pli14-17-5.1-23/I-1200(12),FDI,1997,1440,53.52356251,-123.8569599,,,,SBSmc2,SBSmc3/01,,,,,,,,,,,,,,,,""
FDI_1992_-588380000,Operational,S-Sx59Fdi23Pli13Lw5-15-2.8-20/E-1133(09),FDI,1992,8000,54.07944622,-125.4340522,,,,SBSdk,SBSdk/07,,,,,,,,,,,,,,,,""
LW_1992_-588380000,Operational,S-Sx59Fdi23Pli13Lw5-15-2.8-20/E-1133(09),LW,1992,,54.07944622,-125.4340522,,,,SBSdk,SBSdk/07,,,,,,,,,,,,,,,,""
LW_1992_-588380000,Operational,S-Sx59Fdi23Pli13Lw5-15-2.8-20/E-1133(09),LW,1992,1705,54.07944622,-125.4340522,,,,SBSdk,SBSdk/07,,,,,,,,,,,,,,,,""
FDI_1992_-395070000,Operational,S-Hw67Sx22Cw11-14-4.0-21/I-1169(06),FDI,1992,23900,55.05374122,-127.7438111,,,,ICHmc2,ICHmc2/01,,,,,,,,,,,,,,,,""
FDI_1992_-401050000,Operational,S-Hw43Pli40Cw8Bl8Sx1-19-7.3-20/I-1114(00),FDI,1992,3700,54.94334944,-128.3682931,,,,ICHmc2,ICHmc2/01,,,,,,,,,,,,,,,,""
CW_1999_63315,Operational,S-Sx57Pli24Hw17Cw2-10-2.8-18/I-1163(07),CW,1999,3750,55.6645306,-128.4597999,,,,ICHmc1,ICHmc2/01,,,,,,,,,,,,,,,,""
CW_2000_66425,Operational,S-Sx79Pli12Hw9-10-3.2-21/E-1167(09),CW,2000,2130,55.49911888,-127.9890923,,,,ICHmc1,ICHmc1/01,,,,,,,,,,,,,,,,""
CW_2000_68607,Operational,S-Sx54Pli19Hw15Cw12-9-2.8-21/E-1200(08),CW,2000,3405,55.50392085,-127.9757076,,,,ICHmc1,ICHmc2/01,,,,,,,,,,,,,,,,""
FDI_2002_80525,Operational,S-Pli77Sx18Fdi5-12-3.6-20/E-1186(13),FDI,2002,28010,53.14671921,-123.4647521,,,,SBPSdc,SBPSmk/01,,,,,,,,,,,,,,,,""
BA_1994_16548,Operational,S-Sx70Ba18Hw11Bl1-8-1.6-21/E-1179(01),BA,1994,9000,55.26498712,-127.8715504,,,,ESSFwv,ICHmc1a/01,,,,,,,,,,,,,,,,""
BA_1995_16684,Operational,S-Bl62Sx27Pli7Hw4-13-2.2-21/E-1160(07),BA,1995,6005,55.58887853,-127.6143257,,,,ESSFwv,ICHmc1a/01,,,,,,,,,,,,,,,,""
BA_1995_16683,Operational,S-Ba40Pl30Hw20Sx10-21-6.0-21/E-1100(16),BA,1995,11545,55.59465522,-127.6314788,,,,ESSFwv,ICHmc1a/02,,,,,,,,,,,,,,,,""
BA_1997_16537,Operational,S-Hw40Sx30Bl20Ba10-250-32.0-20/M-(97),BA,1997,3225,55.36205175,-128.2747821,,,,ESSFwv,CWHws2/01,,,,,,,,,,,,,,,,""
BA_1995_16534,Operational,S-Ba30Sx30Hw20Bl20-20-8.0-22/E-850(16),BA,1995,8595,55.38096536,-128.2661584,,,,ESSFwv,CWHws2/01,,,,,,,,,,,,,,,,""
BA_1996_28651,Operational,S-Hw50Sx41Ba6Bl3-14-4.2-20/I-1160(07),BA,1996,3075,56.14046567,-129.1778022,,,,ICHvc,ICHmc1a/01,,,,,,,,,,,,,,,,""
YC_1997_47404,Operational,S-Ba87Hw13-8-2.4-20/E-900(04),YC,1997,3675,53.15132007,-127.2735567,,,,CWHws2,CWHws2/05,,,,,,,,,,,,,,,,""
BG_1996_40506,Operational,S-Hw69Ba18Cw13-13-4.0-27/I-888(07),BG,1996,805,54.09502887,-128.4744203,,,,CWHvm1,CWHws1/01,,,,,,,,,,,,,,,,""
PY_1999_57770,Operational,S-Fdc61Cw31Hw8-11-2.9-24/E-881(07),PY,1999,2025,52.14324013,-125.9730826,,,,CWHds2,CWHds2/01,,,,,,,,,,,,,,,,""
FDI_1999_57794,Operational,S-Pli56Fdi44-12-3.3-15/E-1000(11),FDI,1999,1202,53.04001046,-123.7096626,,,,SBPSdc,SBSdw2/02,,,,,,,,,,,,,,,,""
FDI_1999_55382,Operational,S-Pli86Sx8Fdi6-11-3.4-21/E-1154(09),FDI,1999,7368,52.95470804,-123.6340621,,,,SBPSdc,SBSdw2/01,,,,,,,,,,,,,,,,""
FDI_1997_50979,Operational,S-Sx52Pli48-11-3.2-21/E-1000(09),FDI,1997,15500,52.9855713,-123.6293677,,,,SBPSdc,SBSdw2/08,,,,,,,,,,,,,,,,""
FDI_1996_31917,Operational,S-Pli83Sx17-10-1.9-18/H-1140(07),FDI,1996,390,52.4179418,-122.8273908,,,,SBPSdc,SBPSdc/04,,,,,,,,,,,,,,,,""
FDI_1997_8131,Operational,S-Fdi59Pli23Sx18-17-2.3-15/E-1160(05),FDI,1997,10530,52.85784971,-123.6120854,,,,SBPSdc,SBPSmk/04,,,,,,,,,,,,,,,,""
FDI_1997_8357,Operational,S-Sx74Pli21Cw5-8-1.9-21/E-1040(07),FDI,1997,3770,52.90391725,-121.1513902,,,,ESSFwk1,ICHwk4/01,,,,,,,,,,,,,,,,""
CW_1997_8357,Operational,S-Sx74Pli21Cw5-8-1.9-21/E-1040(07),CW,1997,,52.90391725,-121.1513902,,,,ESSFwk1,ICHwk4/01,,,,,,,,,,,,,,,,""
FDI_1995_8133,Operational,S-Pli97Sx2Fdi1-10-2.5-18/E-1079(04),FDI,1995,860,52.83486124,-123.6193755,,,,SBPSdc,SBPSmk/01,,,,,,,,,,,,,,,,""
FDI_1995_8132,Operational,S-Pli95Fdi5-12-2.6-18/M-1125(05),FDI,1995,2270,52.84421033,-123.596698,,,,SBPSdc,SBPSmk/04,,,,,,,,,,,,,,,,""
LW_1997_13168,Operational,S-Sx59Pli37Bl4-9-3.4-21/E-1040(03),LW,1997,2450,53.61073766,-120.6491958,,,,ICHwk3,"",,,,,,,,,,,,,,,,""
LW_1994_13155,Operational,S-Pli50Fdi38Lw10Sx2-15-6.4-15/E-954(08),LW,1994,1185,52.46378386,-118.7397348,,,,ICHmm,ICHmc1/02,,,,,,,,,,,,,,,,""
LW_1996_44072,Operational,S-Pli65Fdi31Lw2Cw2-10-3.9-22/O-1067(06),LW,1996,1585,52.52609961,-118.8069211,,,,ICHmm,ICHmm/03,,,,,,,,,,,,,,,,""
LW_1996_13153,Operational,S-Pli84Fdi14Lw2-12-4.6-21/O-1067(06),LW,1996,2511,52.53586328,-118.8196162,,,,ICHmm,SBSdh1/01,,,,,,,,,,,,,,,,""
LS_1996_10156,Operational,S-Fdi38Pli33Hw11Sx9Cw9-8-1.8-24/H-1156(02),LS,1996,2800,52.37445995,-121.1403845,,,,ICHwk2,ICHwk2/01,,,,,,,,,,,,,,,,""
LS_1996_10104,Operational,S-Sx50Fdi38Pli10Hw2-8-2.3-24/E-952(02),LS,1996,80,52.56130049,-120.960123,,,,ICHwk2,ICHwk2/01,,,,,,,,,,,,,,,,""
LS_1996_10149,Operational,S-Sx100-7-1.6-15/E-1114(07),LS,1996,1580,52.7530547,-120.9038797,,,,ICHwk2,ICHwk2/04,,,,,,,,,,,,,,,,""
FDI_1997_13357,Operational,S-Sx94Pli3Bl3-12-2.1-15/E-1200(08),FDI,1997,440,53.59270425,-120.2375003,,,,ESSFmm1,ESSFmm1/06,,,,,,,,,,,,,,,,""
CW_1997_55348,Operational,S-Sx83Bl17-16-2.7-15/O-980(14),CW,1997,3645,52.37379099,-119.1217266,,,,ESSFwc2,ESSFwc2/01,,,,,,,,,,,,,,,,""
LW_1996_20920,Operational,S-Pli38Sx31Cw17Bl14-10-2.2-15/E-1167(07),LW,1996,405,52.62023548,-119.11579,,,,ICHmm,ICHmm/04,,,,,,,,,,,,,,,,""
LS_1999_54086,Operational,S-Sx70Cw19Hw11-10-2.3-24/E-1086(09),LS,1999,3300,52.25857306,-119.0553581,,,,ICHvk1,ICHvk1/04,,,,,,,,,,,,,,,,""
CW_1997_48136,Operational,S-Sx83Bl17-15-2.2-15/E-1067(11),CW,1997,75,52.44018467,-119.2750024,,,,ESSFwc2,ESSFwc2/01,,,,,,,,,,,,,,,,""
CW_1997_48122,Operational,S-Sx45Cw44Bl11-13-2.3-21/E-933(12),CW,1997,6765,52.58418905,-119.5712665,,,,ESSFwc2,ICHvk1/03,,,,,,,,,,,,,,,,""
LW_1999_67100,Operational,S-Fdi46Pli24Lw12Sx12Bl6-11-4.3-21/E-1200(10),LW,1999,300,52.62296083,-119.1170049,,,,ICHmm,ICHmw3/01,,,,,,,,,,,,,,,,""
LS_1999_64549,Operational,S-Sx80Pw20-9-2.4-24/E-1200(07),LS,1999,1800,52.2453095,-119.0136366,,,,ICHvk1,ICHvk1/01,,,,,,,,,,,,,,,,""
CW_2002_86027,Operational,S-Hw48Sx43Bl9-15-4.4-21/E-1057(14),CW,2002,4050,55.55239773,-128.8252969,,,,ICHmc1,ICHmc1/01,,,,,,,,,,,,,,,,""
PY_1999_79307,Operational,S-Sx64Fdi16Pli11Bl9-12-2.3-20/E-1160(11),PY,1999,3085,52.29528137,-121.7118691,,,,SBSdw2,SBSdw1/01,,,,,,,,,,,,,,,,""
FDI_1999_60477,Operational,S-Pli80Bl20-80-16.0-/-701(98),FDI,1999,2940,52.79953367,-121.3491005,,,,ESSFwk1,"",,,,,,,,,,,,,,,,""
FDI_2002_87343,Operational,S-Pli59Sx27Fdi14-11-2.8-20/E-1200(12),FDI,2002,3330,53.00141836,-123.6814272,,,,SBPSdc,SBSdw2/01,,,,,,,,,,,,,,,,""
LW_1999_61500,Operational,S-Pl97Sx3-11-5.0-23/C-1160(11),LW,1999,3360,53.9516,-126.4272151,,,,SBSdk,SBSmc2/01,,,,,,,,,,,,,,,,""
LS_2000_63449,Operational,S-Sx60Pli25Ls13Fdi2-7-1.9-21/E-1140(07),LS,2000,6120,52.66124134,-121.0089092,,,,ICHwk2,ICHwk2/01,,,,,,,,,,,,,,,,""
FDI_2000_68294,Operational,S-Fdi100-34-2.2-18/E-720(11),FDI,2000,7455,52.87160374,-123.6170235,,,,SBPSdc,SBPSmk/05,,,,,,,,,,,,,,,,""
FDI_2000_56660,Operational,S-Pli61Sx33Fdi6-13-2.9-18/E-1122(11),FDI,2000,12690,52.86207557,-123.6290085,,,,SBPSdc,SBPSmk/01,,,,,,,,,,,,,,,,""
CW_2002_47225,Operational,S-Ba65Hw35-12-2.7-26/E-680(14),CW,2002,7020,54.11470856,-128.2952198,,,,MHmm1,CWHvm2/05,,,,,,,,,,,,,,,,""
LS_2001_91627,Operational,S-Fdi61Sx31Pli6Bl2-8-2.2-24/E-1200(10),LS,2001,4440,52.56738113,-120.9112006,,,,ICHwk2,ICHwk2/01,,,,,,,,,,,,,,,,""
LW_2001_74399,Operational,S-Lw33E19Pli16Sx9Cw9Bl7At7-8-3.4-21/E-1200(07),LW,2001,12300,52.72305625,-119.1120598,,,,ICHmm,ICHmm/01,,,,,,,,,,,,,,,,""
FDI_2001_76865,Operational,S-Pli70Sx15Fdi15-11-3.0-18/E-1200(11),FDI,2001,3645,52.37940331,-122.8598411,,,,SBPSdc,SBPSdc/01,,,,,,,,,,,,,,,,""
LW_2001_90243,Operational,S-Pli52Fdi15Sx15Cw11Hw7-8-2.4-15/E-1000(08),LW,2001,1020,52.64316368,-118.9749094,,,,ICHmm,ICHmm/02,,,,,,,,,,,,,,,,""
LW_2002_92270,Operational,S-Pli69Sx26Bl5-10-1.9-12/E-978(11),LW,2002,710,52.02377609,-121.0287409,,,,ESSFwk1,ESSFwk1/02,,,,,,,,,,,,,,,,""
LS_2002_92270,Operational,S-Pli69Sx26Bl5-10-1.9-12/E-978(11),LS,2002,5895,52.02377609,-121.0287409,,,,ESSFwk1,ESSFwk1/02,,,,,,,,,,,,,,,,""
CW_2002_68808,Operational,S-Ba54Hw34Ss10Cw2-11-2.6-25/I-870(10),CW,2002,620,53.83397721,-128.2784018,,,,MHmm2,CWHws2/01,,,,,,,,,,,,,,,,""
BA_2001_68343,Operational,S-Ba50Hw25Sx25-10-1.5-19/E-1000(11),BA,2001,9855,55.24735537,-127.3480829,,,,ESSFwv,ICHmc1a/03,,,,,,,,,,,,,,,,""
CW_1998_61695,Operational,S-Ba55Hw45-15-3.4-24/O-900(08),CW,1998,7430,54.07428124,-128.2405227,,,,MHmm1,CWHvm2/01,,,,,,,,,,,,,,,,""
CW_1998_-404530000,Operational,S-Sx90Bl5Hw5-21-7.6-24/E-993(12),CW,1998,675,55.66562061,-128.3319391,,,,ICHmc1,ICHmc2/06,,,,,,,,,,,,,,,,""
BA_1997_48516,Operational,S-Sx54Ba44Hw2-11-2.1-12/E-1156(07),BA,1997,19090,54.98364825,-127.8444266,,,,ESSFwv,ESSFwv/01,,,,,,,,,,,,,,,,""
FDI_1996_10452,Operational,S-Fdi63Pli37-13-2.7-20/I-1080(10),FDI,1996,2183,54.55326786,-124.4616596,,,,SBSdk,SBSdk/04,,,,,,,,,,,,,,,,""
FDI_2000_76497,Operational,S-Pli85Sx10Fdi5-12-3.0-18/E-1100(11),FDI,2000,5400,52.39198663,-122.7645483,,,,SBPSdc,SBPSmk/04,,,,,,,,,,,,,,,,""
FDI_1992_-588300000,Operational,S-Pli85Fdi13Sx2-25-7.7-19/S-925(15),FDI,1992,7000,54.06782662,-125.4098322,,,,SBSdk,SBSdk/01,,,,,,,,,,,,,,,,""
FDI_1995_-469490000,Operational,S-Pli85Sx10Fdi5-12-3.9-21/E-1164(05),FDI,1995,1060,52.93373787,-123.6401655,,,,SBPSdc,SBSdw2/01,,,,,,,,,,,,,,,,""
BA_1995_-403330000,Operational,S-Ba60Sx22Hw16Bl1Pli1-10-2.0-23/I-1200(05),BA,1995,10240,55.34991758,-127.3791531,,,,ESSFwv,ICHmc1a/02,,,,,,,,,,,,,,,,""
LW_1998_49036,Operational,S-Pli82Fdi12Sx6-12-3.7-18/E-1033(08),LW,1998,5900,52.78417029,-119.1274563,,,,SBSdh1,SBSdh1/04,,,,,,,,,,,,,,,,""
CW_1997_57357,Operational,S-Hw62Pli28Bl10-11-2.1-18/E-1200(08),CW,1997,1725,55.50634431,-127.9837263,,,,ICHmc1,ICHmc2/03,,,,,,,,,,,,,,,,""
BA_1995_16546,Operational,S-Sx56Ba19Bl17Hw8-19-3.9-15/E-1200(14),BA,1995,8325,55.28453242,-127.9452091,,,,ESSFwv,ICHmc1a/02,,,,,,,,,,,,,,,,""
BA_1995_16508,Operational,S-Ba42Sx33Hw25-14-3.7-23/I-1100(06),BA,1995,6490,55.27367406,-127.9587642,,,,ESSFwv,ICHmc1a/01,,,,,,,,,,,,,,,,""
BA_1997_48513,Operational,S-Ba84Sx8Hw7Hm1-15-3.0-12/E-1185(07),BA,1997,27455,54.98153578,-127.8540636,,,,ESSFwv,ESSFwv/05,,,,,,,,,,,,,,,,""
BA_1995_16547,Operational,S-Sx50Ba30Pl10Bl10-21-6.0-18/E-1050(16),BA,1995,1915,55.29240128,-127.9553609,,,,ESSFwv,ICHmc1a/01,,,,,,,,,,,,,,,,""
BA_1997_16535,Operational,S-Sx81Hw19-11-2.6-24/E-880(07),BA,1997,10040,55.36990233,-128.3235032,,,,ESSFwv,CWHws2/04,,,,,,,,,,,,,,,,""
BG_1995_36425,Operational,S-Hw52Ba42Cw6-15-3.8-24/I-883(07),BG,1995,810,54.8932094,-128.9142402,,,,CWHws1,CWHws1/01,,,,,,,,,,,,,,,,""
CW_1994_36379,Operational,S-Ba63Hw25Cw8Sx4-17-4.6-22/I-880(12),CW,1994,13170,54.6668239,-128.8350105,,,,MHmm2,CWHws2/01,,,,,,,,,,,,,,,,""
BG_1995_16820,Operational,S-Hw51Ba41Sx4Cw4-17-7.7-27/E-798(12),BG,1995,383,54.74147491,-128.3055082,,,,CWHws1,CWHws1/01,,,,,,,,,,,,,,,,""
CW_1998_64778,Operational,S-Ba60Hw20Sx10Cw10-14-4.0-20/E-840(14),CW,1998,3975,53.20841451,-127.2869725,,,,MHmm2,CWHws2/01,,,,,,,,,,,,,,,,""
PY_1999_16177,Operational,S-Cw53Act47-15-5.2-21/E-500(04),PY,1999,105,52.22226291,-126.0124745,,,,CWHds2,CWHds2/08,,,,,,,,,,,,,,,,""
PY_1999_64077,Operational,S-Hw54Fdc43Cw3-9-3.0-20/E-850(06),PY,1999,2430,52.03790802,-126.7292626,,,,CWHms2,CWHms2/04,,,,,,,,,,,,,,,,""
FDI_1997_8176,Operational,S-Pli62Sx38-11-3.0-15/E-1000(08),FDI,1997,555,52.37811441,-122.7654074,,,,SBPSdc,SBPSdc/05,,,,,,,,,,,,,,,,""
FDI_1994_34654,Operational,S-Pli55Fdi28Sx17-12-3.0-18/E-1085(04),FDI,1994,8600,52.86025462,-123.6274022,,,,SBPSdc,SBPSmk/03,,,,,,,,,,,,,,,,""
FDI_1998_60059,Operational,S-Pli89Sx11-17-5.9-21/I-960(14),FDI,1998,1120,54.58968629,-124.5019899,,,,SBSdk,SBSdw3/01,,,,,,,,,,,,,,,,""
FDI_1996_10450,Operational,S-Fdi56Pli44-12-1.9-18/I-1120(10),FDI,1996,2000,54.56092325,-124.4684726,,,,SBSdk,SBSdw3/04,,,,,,,,,,,,,,,,""
